SG_UF,SG_UE,NM_UE,bartik_iv_no_rrc,dominant_topic_share_no_rrc,share_hhi_no_rrc,avg_shock_equal_weight,avg_abs_shock_equal_weight,n_topics_no_rrc,baseline_lawsuits_no_rrc_2020
SP,63398,CLEMENTINA,-0.2460434563455351,0.45614035087719296,0.2914742997845491,-0.27102112504567993,0.3096795749445691,9.0,57.0
SP,63410,COLINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63436,COLÔMBIA,-0.1713279880159319,0.4772727272727273,0.2861570247933885,-0.3080813642983713,0.40372041563731353,8.0,44.0
SP,63452,CONCHAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63479,CONCHAS,-0.1082931044683734,0.7058823529411765,0.5224913494809689,-0.20455551547561038,0.33207425059420004,6.0,34.0
SP,63495,CORDEIRÓPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63517,COROADOS,-0.2460434563455351,0.45614035087719296,0.2914742997845491,-0.27102112504567993,0.3096795749445691,9.0,57.0
SP,63533,CORONEL MACEDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63550,CORUMBATAÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63576,COSMÓPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63592,COSMORAMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63614,COTIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63630,CRAVINHOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63657,CRISTAIS PAULISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63673,CRUZÁLIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63690,CRUZEIRO,-0.1512041576649648,0.6142857142857143,0.40530612244897957,-0.10285063854727719,0.3056240621057979,10.0,70.0
SP,63711,CUBATÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63738,CUNHA,-0.0798511146357615,0.6896551724137931,0.49702734839476814,-0.1389507097167185,0.3015830228742248,8.0,58.0
SP,63754,DESCALVADO,-0.1347887731794374,0.7209302325581395,0.5424553812871822,-0.21451999321846146,0.2214786929668223,8.0,43.0
SP,63770,DIADEMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63797,DIVINOLÂNDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63819,DOBRADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63835,DOIS CÓRREGOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63851,DOLCINÓPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63878,DOURADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63894,DRACENA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63916,DUARTINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63932,DUMONT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63959,ECHAPORÃ,-0.0142142508459342,0.6862745098039216,0.4878892733564014,0.012302223428436255,0.2922217404368349,10.0,51.0
SP,63975,ELDORADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,63991,ELIAS FAUSTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64017,EMBU DAS ARTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64033,EMBU-GUAÇU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64050,ESTRELA D'OESTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64076,ESTRELA DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64092,FARTURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64114,FERNANDÓPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64130,FERNANDO PRESTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64157,FERRAZ DE VASCONCELOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64173,FLORA RICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64190,FLOREAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64211,FLÓRIDA PAULISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64238,FLORÍNEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64254,FRANCA,-0.0957615511268344,0.7272727272727273,0.5433884297520661,-0.12384086943271984,0.2621245225277219,7.0,44.0
SP,64270,FRANCISCO MORATO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64297,FRANCO DA ROCHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64319,GABRIEL MONTEIRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64335,GÁLIA,-0.1267648214894737,0.7272727272727273,0.5484297520661158,-0.1666973556141917,0.23243243256256937,9.0,55.0
SP,64351,GARÇA,-0.1267648214894737,0.7272727272727273,0.5484297520661158,-0.1666973556141917,0.23243243256256937,9.0,55.0
SP,64378,GASTÃO VIDIGAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64394,GENERAL SALGADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64416,GETULINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64432,GLICÉRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64459,GUAIÇARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64475,GUAIMBÊ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64491,GUAÍRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64513,GUAPIAÇU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64530,GUAPIARA,-0.1585653502693286,0.5970149253731343,0.3936288705725105,-0.2498117746771842,0.28362396816943036,6.0,67.0
SP,64556,GUARÁ,-0.0760238575799132,0.5476190476190477,0.3310657596371882,-0.1350401409649293,0.3193796169272209,11.0,42.0
SP,64572,GUARAÇAÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64599,GUARACI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64610,GUARANI D'OESTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64637,GUARANTÃ,-0.0926625174175257,0.6964285714285714,0.49489795918367346,-0.16341880926270683,0.2440842735681247,12.0,56.0
SP,64653,GUARARAPES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64670,GUARAREMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64696,GUARATINGUETÁ,-0.129056349453652,0.7727272727272727,0.6095041322314049,-0.18226268956085026,0.20298453072321107,7.0,44.0
SP,64718,GUAREÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64734,GUARIBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64750,GUARUJÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64777,GUARULHOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64793,GUZOLÂNDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64815,HERCULÂNDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64831,IACANGA,-0.1430627232019337,0.7777777777777778,0.6205593348450491,-0.2293915075462007,0.3466460802174042,7.0,63.0
SP,64858,IACRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64874,IBATÉ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64890,IBIRÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64912,IBIRAREMA,-0.108825582824485,0.7777777777777778,0.6138545953360768,-0.14090819203196456,0.25467885438797255,8.0,54.0
SP,64939,IBITINGA,-0.1430627232019337,0.7777777777777778,0.6205593348450491,-0.2293915075462007,0.3466460802174042,7.0,63.0
SP,64955,IBIÚNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,64971,ICÉM,-0.1201503127029805,0.671875,0.46875,-0.20458938089195963,0.30577469541937236,11.0,64.0
SP,64998,IEPÊ,-0.0371929745251434,0.7083333333333334,0.5130208333333335,-0.03626490934207316,0.2930239581854563,10.0,48.0
SP,65013,IGARAÇU DO TIETÊ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65030,IGARAPAVA,-0.1347670033348362,0.4305555555555556,0.2337962962962963,-0.1773494396954216,0.34306306017315896,14.0,72.0
SP,65056,IGARATÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65072,IGUAPE,-0.1872750339968657,0.7142857142857143,0.5477551020408163,-0.2963193593172248,0.29631935931722486,4.0,35.0
SP,65099,ILHABELA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65110,INDAIATUBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65137,INDIANA,-0.0721122878863707,0.7777777777777778,0.6141975308641976,-0.1251423941326613,0.25516600825381325,7.0,36.0
SP,65153,INDIAPORÃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65170,INÚBIA PAULISTA,-0.0670951923300014,0.6964285714285714,0.520408163265306,-0.17521236115899438,0.20419424129520533,7.0,56.0
SP,65196,IPAUSSU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65218,IPERÓ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65234,IPEÚNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65250,IPORANGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65277,IPUÃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65293,IRACEMÁPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65315,IRAPUÃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65331,IRAPURU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65358,ITABERÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65374,ITAÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65390,ITAJOBI,-0.2313787605289413,0.5581395348837209,0.35749053542455383,-0.2551728331856744,0.2838998064012703,9.0,43.0
SP,65412,ITAJU,-0.1620024064969293,0.4444444444444444,0.2839506172839506,-0.16738218750620582,0.17851610710358315,5.0,9.0
SP,65439,ITANHAÉM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65455,ITAPECERICA DA SERRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65471,ITAPETININGA,-0.1057824878937046,0.6901408450704225,0.5000991866693116,-0.30955861993502337,0.33306250711142005,11.0,71.0
SP,65498,ITAPEVA,-0.0864355546359022,0.8285714285714286,0.693061224489796,-0.15865088307787187,0.19246307657011796,6.0,35.0
SP,65510,ITAPEVI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65536,ITAPIRA,-0.1066934493840839,0.7922077922077922,0.6326530612244899,-0.1891455163752109,0.27714420470839407,11.0,77.0
SP,65552,ITÁPOLIS,-0.0793692065688414,0.6571428571428571,0.44979591836734695,-0.007899155211367113,0.3526835898191074,9.0,35.0
SP,65579,ITAPORANGA,-0.1472832842238781,0.5652173913043478,0.3563327032136106,-0.19703042963629663,0.2768703308151954,10.0,46.0
SP,65595,ITAPUÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65617,ITAPURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65633,ITAQUAQUECETUBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65650,ITARARÉ,-0.1336466128454014,0.8301886792452831,0.700249199003204,-0.2530616045110335,0.25306160451103354,5.0,53.0
SP,65676,ITARIRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65692,ITATIBA,-0.1192665874115925,0.8666666666666667,0.7570370370370371,-0.29199342975690956,0.2919934297569096,5.0,45.0
SP,65714,ITATINGA,-0.0976449062268565,0.5161290322580645,0.29032258064516125,-0.12288211674101024,0.19405450088899975,12.0,31.0
SP,65730,ITIRAPINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65757,ITIRAPUÃ,-0.0957615511268344,0.7272727272727273,0.5433884297520661,-0.12384086943271984,0.2621245225277219,7.0,44.0
SP,65773,ITOBI,-0.0920292718400811,0.6724137931034483,0.46313912009512487,-0.1738864152117405,0.25736556219662815,14.0,58.0
SP,65790,ITU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65811,ITUPEVA,-0.1330627240767253,0.7105263157894737,0.5263157894736843,-0.10052228347022904,0.31516943189687363,8.0,38.0
SP,65838,ITUVERAVA,-0.0760238575799132,0.5476190476190477,0.3310657596371882,-0.1350401409649293,0.3193796169272209,11.0,42.0
SP,65854,JABORANDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65870,JABOTICABAL,-0.1149220889138979,0.7948717948717948,0.641025641025641,-0.19222100875342218,0.1922210087534222,6.0,39.0
SP,65897,JACAREÍ,-0.1159002790820128,0.5588235294117647,0.3512110726643599,-0.18068897784344656,0.31897263093844863,7.0,34.0
SP,65919,JACI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65935,JACUPIRANGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65951,JAGUARIÚNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65978,JALES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,65994,JAMBEIRO,-0.122563911587142,0.25,0.1549586776859504,-0.15686976016225623,0.27489541512341753,12.0,44.0
SP,66010,JANDIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66036,JARDINÓPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66052,JARINU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66079,JAÚ,-0.0918387545844303,0.7317073170731707,0.5466983938132064,-0.13912142527167856,0.2601196217298054,8.0,41.0
SP,66095,JERIQUARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66117,JOANÓPOLIS,-0.0534896332229179,0.7272727272727273,0.5495867768595042,0.006418378667928526,0.15773802307175638,5.0,22.0
SP,66133,JOÃO RAMALHO,-0.0371929745251434,0.7083333333333334,0.5130208333333335,-0.03626490934207316,0.2930239581854563,10.0,48.0
SP,66150,JOSÉ BONIFÁCIO,-0.172649574103198,0.5384615384615384,0.3307034845496384,-0.1486661496079657,0.24546470677446713,10.0,39.0
SP,66176,JÚLIO MESQUITA,-0.0926625174175257,0.6964285714285714,0.49489795918367346,-0.16341880926270683,0.2440842735681247,12.0,56.0
SP,66192,JUNDIAÍ,-0.1330627240767253,0.7105263157894737,0.5263157894736843,-0.10052228347022904,0.31516943189687363,8.0,38.0
SP,66214,JUNQUEIRÓPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66230,JUQUIÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66257,JUQUITIBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66273,LAGOINHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66290,LARANJAL PAULISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66311,LAVÍNIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66338,LAVRINHAS,-0.1512041576649648,0.6142857142857143,0.40530612244897957,-0.10285063854727719,0.3056240621057979,10.0,70.0
SP,66354,LEME,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66370,LENÇÓIS PAULISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66397,LIMEIRA,-0.0467841504112783,0.7457627118644068,0.5679402470554439,-0.07927918298317035,0.32578726268296043,8.0,59.0
SP,66419,LINDÓIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66435,LINS,-0.0782569389950764,0.7777777777777778,0.6145124716553287,-0.03070280125258295,0.2904747457812635,9.0,63.0
SP,66451,LORENA,-0.1607104620531899,0.5833333333333334,0.35937500000000006,-0.42364958414823206,0.4978521481350014,15.0,96.0
SP,66478,LOUVEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66494,LUCÉLIA,-0.0670951923300014,0.6964285714285714,0.520408163265306,-0.17521236115899438,0.20419424129520533,7.0,56.0
SP,66516,LUCIANÓPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66532,LUÍS ANTÔNIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66559,LUIZIÂNIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66575,LUPÉRCIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66591,LUTÉCIA,-0.1597935055563871,0.7142857142857143,0.5510204081632654,-0.08313108835536122,0.31810198632873776,6.0,56.0
SP,66613,MACATUBA,-0.0934446102050451,0.6176470588235294,0.43944636678200694,-0.1598006083155802,0.3194804106733777,5.0,34.0
SP,66630,MACAUBAL,-0.1676427984028737,0.6727272727272727,0.4836363636363637,-0.1336171349676558,0.3073406263566031,9.0,55.0
SP,66656,MACEDÔNIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66672,MAGDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66699,MAIRINQUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66710,MAIRIPORÃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66737,MANDURI,-0.1104001889580979,0.47619047619047616,0.2789115646258503,-0.19500555672880593,0.26456123042985485,11.0,63.0
SP,66753,MARABÁ PAULISTA,-0.054702540834118,0.8,0.6464197530864199,0.015777080026291426,0.1903459892674651,8.0,45.0
SP,66770,MARACAÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66796,MARIÁPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66818,MARÍLIA,-0.0679847101281107,0.8666666666666667,0.7570370370370371,-0.0621407634714682,0.4171402555174897,5.0,45.0
SP,66834,MARINÓPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66850,MARTINÓPOLIS,-0.0721122878863707,0.7777777777777778,0.6141975308641976,-0.1251423941326613,0.25516600825381325,7.0,36.0
SP,66877,MATÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66893,MAUÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66915,MENDONÇA,-0.172649574103198,0.5384615384615384,0.3307034845496384,-0.1486661496079657,0.24546470677446713,10.0,39.0
SP,66931,MERIDIANO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66958,MIGUELÓPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66974,MINEIROS DO TIETÊ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,66990,MIRACATU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67016,MIRA ESTRELA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67032,MIRANDÓPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67059,MIRANTE DO PARANAPANEMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67075,MIRASSOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67091,MIRASSOLÂNDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67113,MOCOCA,-0.1076784387952617,0.5740740740740741,0.36351165980795613,-0.0978503887506705,0.28871016302785574,11.0,54.0
SP,67130,MOGI DAS CRUZES,-0.1447799449072364,0.6538461538461539,0.45857988165680474,-0.28117972919835305,0.2811797291983531,6.0,26.0
SP,67156,MOGI GUAÇU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67172,MOGI MIRIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67199,MOMBUCA,-0.1019172229156585,0.6666666666666666,0.46444444444444444,-0.09095807911124174,0.21891497531772935,8.0,30.0
SP,67210,MONÇÕES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67237,MONGAGUÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67253,MONTE ALEGRE DO SUL,-0.1428511048173215,0.5930232558139535,0.3712817739318551,-0.19319874263066802,0.3207712784256309,16.0,86.0
SP,67270,MONTE ALTO,-0.2141919650046166,0.2765957446808511,0.18786781349026707,-0.15370883149295414,0.2610238200301709,9.0,47.0
SP,67296,MONTE APRAZÍVEL,-0.1676427984028737,0.6727272727272727,0.4836363636363637,-0.1336171349676558,0.3073406263566031,9.0,55.0
SP,67318,MONTE AZUL PAULISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67334,MONTE CASTELO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67350,MONTEIRO LOBATO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67377,MONTE MOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67393,MORRO AGUDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67415,MORUNGABA,-0.1192665874115925,0.8666666666666667,0.7570370370370371,-0.29199342975690956,0.2919934297569096,5.0,45.0
SP,67431,MURUTINGA DO SUL,-0.051419525362415,0.9090909090909091,0.8292011019283747,0.1389004794539732,0.21355586750609157,4.0,33.0
SP,67458,NARANDIBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67474,NATIVIDADE DA SERRA,-0.20561235036753,0.6428571428571429,0.4512471655328799,-0.292969797021059,0.32678199051330514,6.0,42.0
SP,67490,NAZARÉ PAULISTA,-0.1965469905670881,0.2692307692307692,0.18786982248520712,-0.20968097783902842,0.3277066328001897,12.0,52.0
SP,67512,NEVES PAULISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67539,NHANDEARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67555,NIPOÃ,-0.1676427984028737,0.6727272727272727,0.4836363636363637,-0.1336171349676558,0.3073406263566031,9.0,55.0
SP,67571,NOVA ALIANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67598,NOVA EUROPA,-0.2674787617789187,0.42105263157894735,0.2631578947368421,-0.16909231639799202,0.2647313677369343,8.0,57.0
SP,67610,NOVA GRANADA,-0.1201503127029805,0.671875,0.46875,-0.20458938089195963,0.30577469541937236,11.0,64.0
SP,67636,NOVA GUATAPORANGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67652,NOVA INDEPENDÊNCIA,-0.051419525362415,0.9090909090909091,0.8292011019283747,0.1389004794539732,0.21355586750609157,4.0,33.0
SP,67679,NOVA LUZITÂNIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67695,NOVA ODESSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67717,NOVO HORIZONTE,-0.2313787605289413,0.5581395348837209,0.35749053542455383,-0.2551728331856744,0.2838998064012703,9.0,43.0
SP,67733,NUPORANGA,-0.1101600979188322,0.5277777777777778,0.3179012345679013,-0.04452176929344904,0.26049088608210447,11.0,36.0
SP,67750,OCAUÇU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67776,ÓLEO,-0.1104001889580979,0.47619047619047616,0.2789115646258503,-0.19500555672880593,0.26456123042985485,11.0,63.0
SP,67792,OLÍMPIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67814,ONDA VERDE,-0.1201503127029805,0.671875,0.46875,-0.20458938089195963,0.30577469541937236,11.0,64.0
SP,67830,ORIENTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67857,ORINDIÚVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67873,ORLÂNDIA,-0.1101600979188322,0.5277777777777778,0.3179012345679013,-0.04452176929344904,0.26049088608210447,11.0,36.0
SP,67890,OSASCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67911,OSCAR BRESSANE,-0.1597935055563871,0.7142857142857143,0.5510204081632654,-0.08313108835536122,0.31810198632873776,6.0,56.0
SP,67938,OSVALDO CRUZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67954,OURINHOS,-0.2001970756432178,0.6507936507936508,0.46434870244394055,-0.25820265704264433,0.36751284714317234,9.0,63.0
SP,67970,OURO VERDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,67997,PACAEMBU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68012,PALESTINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68039,PALMARES PAULISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68055,PALMEIRA D'OESTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68071,PALMITAL,-0.108825582824485,0.7777777777777778,0.6138545953360768,-0.14090819203196456,0.25467885438797255,8.0,54.0
SP,68098,PANORAMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68110,PARAGUAÇU PAULISTA,-0.1597935055563871,0.7142857142857143,0.5510204081632654,-0.08313108835536122,0.31810198632873776,6.0,56.0
SP,68136,PARAIBUNA,-0.20561235036753,0.6428571428571429,0.4512471655328799,-0.292969797021059,0.32678199051330514,6.0,42.0
SP,68152,PARAÍSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68179,PARANAPANEMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68195,PARANAPUÃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68217,PARAPUÃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68233,PARDINHO,-0.0976449062268565,0.5161290322580645,0.29032258064516125,-0.12288211674101024,0.19405450088899975,12.0,31.0
SP,68250,PARIQUERA-AÇU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68276,PATROCÍNIO PAULISTA,-0.0957615511268344,0.7272727272727273,0.5433884297520661,-0.12384086943271984,0.2621245225277219,7.0,44.0
SP,68292,PAULICÉIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68314,PAULÍNIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68330,PAULO DE FARIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68357,PEDERNEIRAS,-0.0934446102050451,0.6176470588235294,0.43944636678200694,-0.1598006083155802,0.3194804106733777,5.0,34.0
SP,68373,PEDRA BELA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68390,PEDRANÓPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68411,PEDREGULHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68438,PEDREIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68454,PEDRO DE TOLEDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68470,PENÁPOLIS,-0.0775560071343464,0.7714285714285715,0.6048979591836735,-0.021957751808127163,0.33266315160124105,7.0,35.0
SP,68497,PEREIRA BARRETO,-0.2793619189088246,0.5211267605633803,0.3993255306486808,-0.10753658858684083,0.26910734199703257,7.0,71.0
SP,68519,PEREIRAS,-0.1082931044683734,0.7058823529411765,0.5224913494809689,-0.20455551547561038,0.33207425059420004,6.0,34.0
SP,68535,PERUÍBE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68551,PIACATU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68578,PIEDADE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68594,PILAR DO SUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,68616,PINDAMONHANGABA,-0.1528828731905841,0.7209302325581395,0.5381287182260681,-0.22071479694594387,0.2530326418134893,8.0,43.0
SP,68632,PINDORAMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
