election_year,uf,zona,id_municipio,id_municipio_tse,assunto,n_proc,n_proc_orig,n_proc_pre_eleic,n_dec,tempo_med_dias
2024,PE,117,2609600,24910,Propaganda Política - Propaganda Eleitoral - Rádio,1,1,1,3,657.2
2024,PE,117,2609600,24910,Propaganda Política - Propaganda Partidária,1,1,1,1,692.2
2024,PE,117,2609600,24910,Requerimentos Relativos ao Horário Eleitoral Gratuito,2,2,1,4,649.9
2024,PE,117,2609600,24910,Reversão de Desfiliação,1,1,1,2,764.5
2024,PE,118,2607901,24570,Cargo - Prefeito,3,2,3,10,648.8
2024,PE,118,2607901,24570,Cargo - Vereador,434,428,392,1435,642.3
2024,PE,118,2607901,24570,Contas - Aprovação das Contas,1,1,1,1,664.3
2024,PE,118,2607901,24570,Direitos Políticos - Restabelecimento dos Direitos Políticos,1,1,1,2,667.2
2024,PE,118,2607901,24570,Eleições - 1° Turno,1,1,1,9,704.5
2024,PE,118,2607901,24570,Execução - Cumprimento de Sentença,1,0,1,9,648.6
2024,PE,118,2607901,24570,Filiação Partidária - Coexistência,4,4,4,8,803.5
2024,PE,118,2607901,24570,Filiação Partidária - Lista Especial,3,3,3,8,704.1
2024,PE,118,2607901,24570,Partido Político - Órgão de Direção Municipal,23,23,6,61,608.5
2024,PE,118,2607901,24570,Propaganda Política - Propaganda Eleitoral - Redes Sociais,1,0,1,6,774.2
2024,PE,119,2600054,26310,Abuso - De Poder Econômico,1,1,1,3,641.1
2024,PE,119,2600054,26310,Apropriação Indébita Eleitoral,1,1,0,8,361.5
2024,PE,119,2600054,26310,Apuração/Totalização de Votos,1,1,1,2,630.3
2024,PE,119,2600054,26310,Boca de urna,1,1,0,9,625.4
2024,PE,119,2600054,26310,Cargo - Prefeito,5,5,5,14,648.6
2024,PE,119,2600054,26310,Cargo - Vereador,194,192,184,559,645.9
2024,PE,119,2600054,26310,Citação,2,2,0,7,104.4
2024,PE,119,2600054,26310,Corrupção Eleitoral,1,1,0,17,625.2
2024,PE,119,2600054,26310,Difamação,1,1,0,12,615.5
2024,PE,119,2600054,26310,Direito de Resposta,1,0,1,5,636.5
2024,PE,119,2600054,26310,Divulgação de Propaganda Eleitoral no Dia da Eleição,1,1,0,1,224.4
2024,PE,119,2600054,26310,Eleições - 1° Turno,1,1,1,2,715.4
2024,PE,119,2600054,26310,Execução - Cumprimento de Sentença,6,0,6,79,671.3
2024,PE,119,2600054,26310,Falsidade Ideológica,1,1,0,6,362.4
2024,PE,119,2600054,26310,Filiação Partidária - Cancelamento,1,1,1,2,766.5
2024,PE,119,2600054,26310,Filiação Partidária - Lista Especial,2,2,2,4,652.1
2024,PE,119,2600054,26310,Impedimento do Exercício da Propaganda,1,1,1,1,717.4
2024,PE,119,2600054,26310,Impugnação ao Registro de Candidatura,2,1,2,7,680.0
2024,PE,119,2600054,26310,Intimação,1,1,0,1,69.3
2024,PE,119,2600054,26310,Partido Político - Órgão de Direção Municipal,19,19,8,57,616.8
2024,PE,119,2600054,26310,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,1,1,1,2,663.3
2024,PE,119,2600054,26310,Propaganda Política - Propaganda Eleitoral - Adesivo,1,0,1,3,661.4
2024,PE,119,2600054,26310,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,1,0,1,3,649.5
2024,PE,119,2600054,26310,Propaganda Política - Propaganda Eleitoral - Bem Particular,1,0,1,4,661.4
2024,PE,119,2600054,26310,Propaganda Política - Propaganda Eleitoral - Bem Particular de Uso Comum,1,0,1,3,661.4
2024,PE,119,2600054,26310,Propaganda Política - Propaganda Eleitoral - Bem Público,1,0,1,4,671.3
2024,PE,119,2600054,26310,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,5,2,5,18,679.8
2024,PE,119,2600054,26310,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,4,0,4,14,740.7
2024,PE,119,2600054,26310,Propaganda Política - Propaganda Eleitoral - Impulsionamento,1,0,1,4,638.2
2024,PE,119,2600054,26310,Propaganda Política - Propaganda Eleitoral - Internet,1,0,1,5,638.1
2024,PE,119,2600054,26310,Registro de Candidatura - DRAP Partido/Coligação,20,20,20,24,679.8
2024,PE,119,2600054,26310,Registro de Candidatura - Preenchimento de Vaga Remanescente,1,0,1,1,663.6
2024,PE,119,2600054,26310,Registro de Candidatura - RRC - Candidato,200,194,200,223,679.2
2024,PE,119,2600054,26310,Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,2,2,2,2,663.6
2024,PE,119,2600054,26310,Requerimento,1,1,0,2,190.2
2024,PE,12,2610707,25135,Abuso - De Poder Econômico,3,0,2,18,617.4
2024,PE,12,2610707,25135,Abuso - Uso Indevido de Meio de Comunicação Social,1,1,1,3,637.6
2024,PE,12,2610707,25135,Boca de urna,1,1,0,7,625.3
2024,PE,12,2610707,25135,Cargo - Prefeito,6,6,6,24,648.5
2024,PE,12,2610707,25135,Cargo - Vereador,288,277,247,1200,632.2
2024,PE,12,2610707,25135,Divulgação de Propaganda Eleitoral no Dia da Eleição,1,1,0,2,614.1
2024,PE,12,2610707,25135,Eleições - 1° Turno,1,1,1,4,698.4
2024,PE,12,2610707,25135,Eleições - Eleição Proporcional,1,1,1,3,632.5
2024,PE,12,2610707,25135,Execução - Cumprimento de Sentença,7,7,7,131,646.7
2024,PE,12,2610707,25135,Filiação Partidária - Cancelamento,1,1,1,4,789.2
2024,PE,12,2610707,25135,Filiação Partidária - Coexistência,5,5,5,15,792.4
2024,PE,12,2610707,25135,Filiação Partidária - Lista Especial,2,2,2,8,743.3
2024,PE,12,2610707,25135,Inelegibilidade - Abuso do Poder Econômico ou Político,2,1,2,9,665.0
2024,PE,12,2610707,25135,Partido Político - Órgão de Direção Municipal,25,24,16,121,627.4
2024,PE,12,2610707,25135,Prestação de Contas - De Candidato,1,1,0,2,26.3
2024,PE,12,2610707,25135,Propaganda Política - Propaganda Eleitoral - Adesivo,1,0,1,6,921.4
2024,PE,12,2610707,25135,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,1,1,0,2,102.1
2024,PE,120,2600609,23116,Apuração/Totalização de Votos,1,1,0,1,621.5
2024,PE,120,2600609,23116,Cargo - Prefeito,3,3,3,3,649.9
2024,PE,120,2600609,23116,Cargo - Vereador,43,43,43,43,649.5
2024,PE,120,2600609,23116,Filiação Partidária - Lista Especial,2,2,2,4,678.4
2024,PE,120,2600609,23116,Partido Político - Órgão de Direção Municipal,9,9,7,14,637.3
2024,PE,120,2600609,23116,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,2,2,2,4,645.2
2024,PE,120,2600609,23116,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,1,1,1,3,656.0
2024,PE,120,2600609,23116,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,2,2,2,3,651.0
2024,PE,120,2600609,23116,Propaganda Política - Propaganda Eleitoral - Redes Sociais,1,1,1,3,655.0
2024,PE,120,2600609,23116,Registro de Candidatura - DRAP Partido/Coligação,8,8,8,8,678.3
2024,PE,120,2600609,23116,Registro de Candidatura - RRC - Candidato,49,49,49,108,678.3
2024,PE,120,2616001,26190,Abuso - De Poder Econômico,1,1,1,7,630.3
2024,PE,120,2616001,26190,Apuração/Totalização de Votos,1,1,0,1,621.5
2024,PE,120,2616001,26190,Cargo - Prefeito,4,4,4,6,650.6
2024,PE,120,2616001,26190,Cargo - Vereador,56,56,55,57,647.7
2024,PE,120,2616001,26190,Convenção Partidária,1,1,1,2,714.4
2024,PE,120,2616001,26190,Direito de Resposta,1,1,1,3,660.3
2024,PE,120,2616001,26190,Eleições - 1° Turno,1,1,1,6,711.6
2024,PE,120,2616001,26190,Execução - Cumprimento de Sentença,7,0,7,88,683.3
2024,PE,120,2616001,26190,Filiação Partidária - Coexistência,2,2,2,4,733.5
2024,PE,120,2616001,26190,Inelegibilidade - Abuso do Poder Econômico ou Político,1,1,0,5,596.3
2024,PE,120,2616001,26190,Partido Político - Órgão de Direção Municipal,9,9,8,11,643.3
2024,PE,120,2616001,26190,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,4,3,4,11,720.7
2024,PE,120,2616001,26190,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,2,1,2,4,724.3
2024,PE,120,2616001,26190,Pesquisa Eleitoral - Registro de Pesquisa Eleitoral,6,6,6,12,688.2
2024,PE,120,2616001,26190,Propaganda Política - Propaganda Eleitoral - Adesivo,1,1,1,2,628.0
2024,PE,120,2616001,26190,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,2,1,2,6,668.1
2024,PE,120,2616001,26190,Propaganda Política - Propaganda Eleitoral - Bem Público,2,1,2,5,667.4
2024,PE,120,2616001,26190,Propaganda Política - Propaganda Eleitoral - Carreata/Caminhada/Passeata,3,3,3,5,635.1
2024,PE,120,2616001,26190,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,1,1,1,3,633.0
2024,PE,120,2616001,26190,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,2,0,2,8,682.9
2024,PE,120,2616001,26190,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,29,6,29,85,703.6
2024,PE,120,2616001,26190,Propaganda Política - Propaganda Eleitoral - Internet,9,4,9,27,651.5
2024,PE,120,2616001,26190,Propaganda Política - Propaganda Eleitoral - Outdoors,1,0,1,3,646.3
2024,PE,120,2616001,26190,Providência,1,1,0,4,625.7
2024,PE,120,2616001,26190,Registro de Candidatura - DRAP Partido/Coligação,8,8,8,8,680.8
2024,PE,120,2616001,26190,Registro de Candidatura - RRC - Candidato,62,62,62,129,681.2
2024,PE,120,2616001,26190,Registro de Candidatura - RRCI - Candidato Individual,1,1,1,2,677.2
2024,PE,120,2616001,26190,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,1,1,1,3,809.4
2024,PE,121,2602902,23574,Boca de urna,1,1,0,5,623.5
2024,PE,121,2602902,23574,Cargo - Prefeito,5,4,5,10,652.7
2024,PE,121,2602902,23574,Cargo - Vereador,235,235,234,579,649.6
2024,PE,121,2602902,23574,Citação,1,1,0,5,657.5
2024,PE,121,2602902,23574,Difamação,1,1,1,2,728.2
2024,PE,121,2602902,23574,Difamação na Propaganda Eleitoral,1,1,1,2,627.6
2024,PE,121,2602902,23574,Divulgação de Propaganda Eleitoral no Dia da Eleição,1,1,0,10,625.4
2024,PE,121,2602902,23574,Eleições - 1° Turno,1,1,1,6,705.2
2024,PE,121,2602902,23574,Execução - Cumprimento de Sentença,62,20,62,772,679.4
2024,PE,121,2602902,23574,Filiação Partidária - Lista Especial,6,6,6,14,766.1
2024,PE,121,2602902,23574,Partido Político - Órgão de Direção Municipal,10,10,9,27,644.1
2024,PE,121,2602902,23574,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,13,8,13,51,649.0
2024,PE,121,2602902,23574,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea,16,6,16,63,697.3
2024,PE,121,2602902,23574,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,4,3,4,12,651.3
2024,PE,121,2602902,23574,Propaganda Política - Propaganda Eleitoral - Bem Particular de Uso Comum,3,1,3,17,761.4
2024,PE,121,2602902,23574,Propaganda Política - Propaganda Eleitoral - Cavalete,1,0,1,2,655.5
2024,PE,121,2602902,23574,Propaganda Política - Propaganda Eleitoral - Conduta Vedada a Emissora de Rádio/Televisão na Programação Normal,2,0,2,9,634.2
2024,PE,121,2602902,23574,"Propaganda Política - Propaganda Eleitoral - Confecção, Utilização ou Distribuição de Brinde",2,2,2,7,653.9
2024,PE,121,2602902,23574,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,29,26,29,90,638.5
2024,PE,121,2602902,23574,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,30,10,30,128,720.7
2024,PE,121,2602902,23574,Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos,1,1,1,3,651.0
2024,PE,121,2602902,23574,Propaganda Política - Propaganda Eleitoral - Internet,10,7,10,37,654.0
2024,PE,121,2602902,23574,Propaganda Política - Propaganda Eleitoral - Omissão de Informações Obrigatórias,1,1,1,2,628.5
2024,PE,121,2602902,23574,Propaganda Política - Propaganda Eleitoral - Outdoors,1,0,1,6,896.4
2024,PE,121,2602902,23574,Propaganda Política - Propaganda Eleitoral - Redes Sociais,13,5,13,41,677.7
2024,PE,121,2602902,23574,Propaganda Política - Propaganda Eleitoral - Rádio,7,6,7,17,634.8
2024,PE,121,2602902,23574,Requerimento,1,1,1,3,790.5
2024,PE,125,2600708,23132,Apuração/Totalização de Votos,1,1,1,3,630.3
2024,PE,125,2600708,23132,Candidatura Fictícia,2,1,0,9,573.1
2024,PE,125,2600708,23132,Cargo - Prefeito,3,3,3,8,648.2
2024,PE,125,2600708,23132,Cargo - Vereador,81,76,47,299,627.5
2024,PE,125,2600708,23132,Direito de Resposta,1,1,1,4,656.2
2024,PE,125,2600708,23132,Execução - Cumprimento de Sentença,13,10,9,98,633.7
2024,PE,125,2600708,23132,Inelegibilidade - Abuso do Poder Econômico ou Político,3,2,0,13,557.2
2024,PE,125,2600708,23132,Partido Político - Órgão de Direção Municipal,13,13,1,56,599.2
2024,PE,125,2600708,23132,Pena de Multa,1,1,0,3,132.6
2024,PE,125,2600708,23132,Propaganda Política - Propaganda Eleitoral - Adesivo,1,1,1,2,664.6
2024,PE,125,2600708,23132,Registro de Candidatura - DRAP Partido/Coligação,13,13,13,13,681.7
2024,PE,125,2600708,23132,Registro de Candidatura - RRC - Candidato,101,101,101,106,682.4
2024,PE,125,2604601,23914,Abuso - De Poder Econômico,1,0,1,6,641.5
2024,PE,125,2604601,23914,Abuso - De Poder Político/Autoridade,1,1,1,6,675.3
2024,PE,125,2604601,23914,Apuração/Totalização de Votos,1,1,1,3,630.3
2024,PE,125,2604601,23914,Candidatura Fictícia,2,1,0,13,563.4
2024,PE,125,2604601,23914,Cargo - Prefeito,3,3,3,8,648.6
2024,PE,125,2604601,23914,Cargo - Vereador,107,101,105,296,648.1
2024,PE,125,2604601,23914,Eleições - 1° Turno,2,2,2,5,680.3
2024,PE,125,2604601,23914,Eleições - Eleição Proporcional,1,1,1,2,690.4
2024,PE,125,2604601,23914,Execução - Cumprimento de Sentença,8,0,8,72,710.7
2024,PE,125,2604601,23914,Filiação Partidária - Coexistência,1,1,1,2,806.4
2024,PE,125,2604601,23914,Filiação Partidária - Lista Especial,5,0,5,25,692.3
2024,PE,125,2604601,23914,Inelegibilidade - Representação ou Ação de Investigação Judicial Eleitoral Jugada Procedente pela Justiça Eleitoral,1,0,1,7,666.5
2024,PE,125,2604601,23914,Partido Político - Órgão de Direção Municipal,17,17,6,73,595.0
2024,PE,125,2604601,23914,Propaganda Política - Propaganda Eleitoral - Adesivo,1,1,1,2,652.6
2024,PE,125,2604601,23914,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,1,1,1,2,669.5
2024,PE,125,2604601,23914,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea,1,0,1,3,649.2
2024,PE,125,2604601,23914,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,1,1,1,2,651.3
2024,PE,125,2604601,23914,Propaganda Política - Propaganda Eleitoral - Bem Particular de Uso Comum,1,1,1,2,639.0
2024,PE,125,2604601,23914,Propaganda Política - Propaganda Eleitoral - Carreata/Caminhada/Passeata,2,1,2,4,692.2
2024,PE,125,2604601,23914,"Propaganda Política - Propaganda Eleitoral - Confecção, Utilização ou Distribuição de Brinde",1,1,1,2,648.6
2024,PE,125,2604601,23914,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,4,2,4,11,740.1
2024,PE,125,2604601,23914,Registro de Candidatura - DRAP Partido/Coligação,13,13,13,13,679.7
2024,PE,125,2604601,23914,Registro de Candidatura - RRC - Candidato,109,109,109,116,679.7
2024,PE,125,2604601,23914,Registro de Candidatura - RRCI - Candidato Individual,1,1,1,3,643.6
2024,PE,125,2604601,23914,Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,3,3,3,3,655.4
2024,PE,125,2604601,23914,Requerimento,1,1,1,1,660.5
2024,PE,125,2607802,24554,Apuração/Totalização de Votos,1,1,1,3,630.3
2024,PE,125,2607802,24554,Cargo - Prefeito,4,4,3,18,631.5
2024,PE,125,2607802,24554,Cargo - Vereador,83,75,82,260,646.9
2024,PE,125,2607802,24554,Execução - Cumprimento de Sentença,1,1,1,11,648.1
2024,PE,125,2607802,24554,Partido Político - Órgão de Direção Municipal,11,11,4,43,614.4
2024,PE,125,2607802,24554,Pesquisa Eleitoral - Registro de Pesquisa Eleitoral,1,1,1,3,633.1
2024,PE,125,2607802,24554,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,1,1,1,4,700.4
2024,PE,125,2607802,24554,Registro de Candidatura - DRAP Partido/Coligação,12,12,12,13,679.3
2024,PE,125,2607802,24554,Registro de Candidatura - RRC - Candidato,92,92,92,111,678.8
2024,PE,127,2603454,26298,Alteração do Resultado de Votação nos Mapas ou Boletins de Apuração,1,1,0,11,625.2
2024,PE,127,2603454,26298,Calúnia,1,1,1,6,762.4
2024,PE,127,2603454,26298,Cargo - Prefeito,5,5,5,16,653.2
2024,PE,127,2603454,26298,Cargo - Vereador,119,119,106,255,640.1
2024,PE,127,2603454,26298,Citação,2,2,0,2,332.0
2024,PE,127,2603454,26298,Contas - Aprovação das Contas,1,1,1,2,690.2
2024,PE,127,2603454,26298,Divulgação de Fatos Inverídicos na Propaganda Eleitoral,1,1,0,8,594.4
2024,PE,127,2603454,26298,Eleições - 1° Turno,1,1,1,3,715.5
2024,PE,127,2603454,26298,Execução - Cumprimento de Sentença,14,6,14,168,707.0
2024,PE,127,2603454,26298,Filiação Partidária - Cancelamento,2,1,2,13,735.4
2024,PE,127,2603454,26298,Filiação Partidária - Coexistência,1,1,1,2,739.4
2024,PE,127,2603454,26298,Filiação Partidária - Lista Especial,1,1,1,1,695.5
2024,PE,127,2603454,26298,Intimação,1,1,1,1,689.4
2024,PE,127,2603454,26298,Partido Político - Órgão de Direção Municipal,14,14,4,44,591.0
2024,PE,127,2603454,26298,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,1,0,1,5,690.6
2024,PE,127,2603454,26298,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea,2,2,2,8,732.9
2024,PE,127,2603454,26298,"Propaganda Política - Propaganda Eleitoral - Confecção, Utilização ou Distribuição de Brinde",1,0,1,5,632.3
2024,PE,127,2603454,26298,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,6,4,6,37,652.0
2024,PE,127,2603454,26298,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,7,2,7,32,767.7
2024,PE,127,2603454,26298,Propaganda Política - Propaganda Eleitoral - Internet,1,0,1,5,654.3
2024,PE,127,2603454,26298,Propaganda Política - Propaganda Eleitoral - Outdoors,1,1,1,3,645.4
2024,PE,127,2603454,26298,Propaganda Política - Propaganda Eleitoral - Redes Sociais,2,1,2,10,720.0
2024,PE,127,2603454,26298,Propaganda Política - Propaganda Institucional,1,0,1,8,714.5
2024,PE,127,2603454,26298,Propaganda Política - Propaganda Intrapartidária,1,1,1,3,643.5
2024,PE,127,2603454,26298,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,1,1,1,4,794.2
2024,PE,128,2606606,24317,Abuso - De Poder Econômico,1,1,1,3,632.3
2024,PE,128,2606606,24317,Apuração/Totalização de Votos,1,1,1,1,632.6
2024,PE,128,2606606,24317,Cargo - Prefeito,2,2,2,3,646.3
2024,PE,128,2606606,24317,Cargo - Vereador,49,47,49,94,649.7
2024,PE,128,2606606,24317,Cautelar Inominada - De Busca e Apreensão,1,1,1,2,636.5
2024,PE,128,2606606,24317,Crimes contra o Sigilo ou o Exercício do Voto,1,1,0,6,615.7
2024,PE,128,2606606,24317,Eleições - 1° Turno,1,1,1,3,700.6
2024,PE,128,2606606,24317,Execução - Cumprimento de Sentença,29,0,29,222,645.6
2024,PE,128,2606606,24317,Filiação Partidária - Cancelamento,1,1,1,1,734.5
2024,PE,128,2606606,24317,Filiação Partidária - Lista Especial,1,1,1,1,761.6
2024,PE,128,2606606,24317,Inelegibilidade - Abuso do Poder Econômico ou Político,1,1,1,3,635.6
2024,PE,128,2606606,24317,Partido Político - Órgão de Direção Municipal,14,14,4,27,590.3
2024,PE,128,2606606,24317,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,5,2,5,15,687.3
2024,PE,128,2606606,24317,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,1,1,1,2,800.6
2024,PE,128,2606606,24317,Pesquisa Eleitoral - Registro de Pesquisa Eleitoral,2,2,2,5,661.4
2024,PE,128,2606606,24317,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,4,3,4,7,649.6
2024,PE,128,2606606,24317,Propaganda Política - Propaganda Eleitoral - Carreata/Caminhada/Passeata,2,2,2,3,651.8
2024,PE,128,2606606,24317,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,1,0,1,4,664.4
2024,PE,128,2606606,24317,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,6,1,6,20,703.0
2024,PE,128,2606606,24317,Propaganda Política - Propaganda Eleitoral - Inobservância do Limite Legal,1,1,1,4,655.5
2024,PE,128,2606606,24317,Propaganda Política - Propaganda Eleitoral - Internet,2,2,2,7,639.4
2024,PE,128,2606606,24317,Propaganda Política - Propaganda Eleitoral - Redes Sociais,9,7,9,22,661.1
2024,PE,128,2606606,24317,Registro de Candidatura - DRAP Partido/Coligação,6,6,6,12,684.4
