municipality_id_tse,state,municipality_name,n_polls_2020,polled_2020,n_firms_2020,total_sample_2020,mean_sample_2020,total_cost_2020,mean_cost_2020,n_own_polls_2020,n_polls_last30_2020,last_poll_days_before_election_2020,n_polls_2024,polled_2024,n_firms_2024,total_sample_2024,mean_sample_2024,total_cost_2024,mean_cost_2024,n_own_polls_2024,n_polls_last30_2024,last_poll_days_before_election_2024,delta_n_polls_2024_2020,delta_polled_2024_2020,delta_n_firms_2024_2020,delta_total_sample_2024_2020,delta_mean_sample_2024_2020,delta_total_cost_2024_2020,delta_mean_cost_2024_2020,delta_n_own_polls_2024_2020,delta_n_polls_last30_2024_2020,delta_last_poll_days_before_election_2024_2020,polled_both,polled_either
74560,PR,MERCEDES,2.0,1.0,2.0,686.0,343.0,8000.0,4000.0,1.0,2.0,19.0,2.0,1.0,1.0,600.0,300.0,18000.0,9000.0,1.0,1.0,108.0,0.0,0.0,-1.0,-86.0,-43.0,10000.0,5000.0,0.0,-1.0,89.0,1,1
74578,PR,BOA ESPERANÇA,1.0,1.0,1.0,349.0,349.0,8000.0,8000.0,1.0,1.0,15.0,2.0,1.0,1.0,600.0,300.0,15000.0,7500.0,0.0,1.0,64.0,1.0,0.0,0.0,251.0,-49.0,7000.0,-500.0,-1.0,0.0,49.0,1,1
74586,PR,NOVA LARANJEIRAS,1.0,1.0,1.0,366.0,366.0,6000.0,6000.0,0.0,1.0,8.0,2.0,1.0,2.0,710.0,355.0,16000.0,8000.0,0.0,2.0,10.0,1.0,0.0,1.0,344.0,-11.0,10000.0,2000.0,0.0,1.0,2.0,1,1
74616,PR,BOM SUCESSO,2.0,1.0,2.0,600.0,300.0,13000.0,6500.0,0.0,2.0,16.0,4.0,1.0,3.0,2536.0,634.0,34000.0,8500.0,0.0,2.0,79.0,2.0,0.0,1.0,1936.0,334.0,21000.0,2000.0,0.0,0.0,63.0,1,1
74624,PR,PATO BRAGADO,1.0,1.0,1.0,300.0,300.0,7000.0,7000.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-300.0,,,,0.0,-1.0,,0,1
74659,PR,CAFEARA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,210.0,210.0,9500.0,9500.0,0.0,1.0,14.0,1.0,1.0,1.0,210.0,,,,0.0,1.0,,0,1
74667,PR,PITANGUEIRAS,1.0,1.0,1.0,300.0,300.0,5000.0,5000.0,0.0,1.0,9.0,1.0,1.0,1.0,270.0,270.0,8000.0,8000.0,0.0,0.0,154.0,0.0,0.0,0.0,-30.0,-30.0,3000.0,3000.0,0.0,-1.0,145.0,1,1
74675,PR,CALIFÓRNIA,1.0,1.0,1.0,260.0,260.0,5000.0,5000.0,0.0,1.0,8.0,3.0,1.0,2.0,1148.0,382.6666666666667,21450.0,7150.0,0.0,3.0,12.0,2.0,0.0,1.0,888.0,122.66666666666669,16450.0,2150.0,0.0,2.0,4.0,1,1
74683,PR,QUATRO PONTES,1.0,1.0,1.0,349.0,349.0,6000.0,6000.0,0.0,1.0,6.0,3.0,1.0,2.0,895.0,298.3333333333333,16000.0,5333.333333333333,1.0,2.0,66.0,2.0,0.0,1.0,546.0,-50.666666666666686,10000.0,-666.666666666667,1.0,1.0,60.0,1,1
74691,PR,CAMBARÁ,0.0,0.0,0.0,0.0,,,,0.0,0.0,,3.0,1.0,2.0,950.0,316.6666666666667,20500.0,6833.333333333333,0.0,2.0,58.0,3.0,1.0,2.0,950.0,,,,0.0,2.0,,0,1
74705,PR,RAMILÂNDIA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,300.0,300.0,5000.0,5000.0,0.0,1.0,5.0,1.0,1.0,1.0,300.0,,,,0.0,1.0,,0,1
74713,PR,CAMBÉ,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,2.0,1000.0,500.0,25000.0,12500.0,0.0,2.0,12.0,2.0,1.0,2.0,1000.0,,,,0.0,2.0,,0,1
74721,PR,RANCHO ALEGRE D'OESTE,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,200.0,200.0,4000.0,4000.0,0.0,1.0,21.0,1.0,1.0,1.0,200.0,,,,0.0,1.0,,0,1
74730,PR,CAMBIRA,1.0,1.0,1.0,260.0,260.0,8000.0,8000.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-260.0,,,,0.0,-1.0,,0,1
74748,PR,RIO BONITO DO IGUAÇU,1.0,1.0,1.0,300.0,300.0,2000.0,2000.0,1.0,0.0,32.0,1.0,1.0,1.0,400.0,400.0,9000.0,9000.0,0.0,1.0,15.0,0.0,0.0,0.0,100.0,100.0,7000.0,7000.0,-1.0,1.0,-17.0,1,1
74756,PR,CAMPINA DA LAGOA,1.0,1.0,1.0,300.0,300.0,9000.0,9000.0,0.0,1.0,9.0,4.0,1.0,3.0,1424.0,356.0,34500.0,8625.0,0.0,3.0,36.0,3.0,0.0,2.0,1124.0,56.0,25500.0,-375.0,0.0,2.0,27.0,1,1
74772,PR,CAMPINA GRANDE DO SUL,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,2.0,800.0,400.0,16000.0,8000.0,0.0,2.0,9.0,2.0,1.0,2.0,800.0,,,,0.0,2.0,,0,1
74780,PR,CAMPO BONITO,3.0,1.0,2.0,1160.0,386.6666666666667,11000.0,3666.6666666666665,1.0,3.0,26.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-3.0,-1.0,-2.0,-1160.0,,,,-1.0,-3.0,,0,1
74799,PR,CAMPO DO TENENTE,4.0,1.0,3.0,1260.0,315.0,36740.0,9185.0,0.0,3.0,37.0,4.0,1.0,3.0,1224.0,306.0,36000.0,9000.0,0.0,2.0,70.0,0.0,0.0,0.0,-36.0,-9.0,-740.0,-185.0,0.0,-1.0,33.0,1,1
74802,PR,SANTA MARIA DO OESTE,1.0,1.0,1.0,369.0,369.0,5500.0,5500.0,0.0,1.0,18.0,1.0,1.0,1.0,400.0,400.0,11000.0,11000.0,0.0,1.0,14.0,0.0,0.0,0.0,31.0,31.0,5500.0,5500.0,0.0,0.0,-4.0,1,1
74810,PR,CAMPO LARGO,3.0,1.0,2.0,1500.0,500.0,17000.0,5666.666666666667,2.0,3.0,6.0,5.0,1.0,4.0,2796.0,559.2,77000.0,15400.0,0.0,5.0,13.0,2.0,0.0,2.0,1296.0,59.200000000000045,60000.0,9733.333333333332,-2.0,2.0,7.0,1,1
74829,PR,SANTA MÔNICA,3.0,1.0,2.0,872.0,290.6666666666667,10200.0,3400.0,3.0,3.0,21.0,2.0,1.0,1.0,530.0,265.0,15300.0,7650.0,0.0,1.0,43.0,-1.0,0.0,-1.0,-342.0,-25.666666666666686,5100.0,4250.0,-3.0,-2.0,22.0,1,1
74837,PR,CAMPO MOURÃO,2.0,1.0,2.0,836.0,418.0,21500.0,10750.0,2.0,2.0,14.0,2.0,1.0,2.0,1680.0,840.0,25000.0,12500.0,0.0,2.0,15.0,0.0,0.0,0.0,844.0,422.0,3500.0,1750.0,-2.0,0.0,1.0,1,1
74845,PR,SÃO MANOEL DO PARANÁ,0.0,0.0,0.0,0.0,,,,0.0,0.0,,5.0,1.0,4.0,1150.0,230.0,33000.0,6600.0,1.0,2.0,42.0,5.0,1.0,4.0,1150.0,,,,1.0,2.0,,0,1
74853,PR,CÂNDIDO DE ABREU,3.0,1.0,3.0,1100.0,366.6666666666667,21700.0,7233.333333333333,0.0,3.0,29.0,3.0,1.0,3.0,955.0,318.3333333333333,29500.0,9833.333333333334,0.0,2.0,32.0,0.0,0.0,0.0,-145.0,-48.33333333333337,7800.0,2600.000000000001,0.0,-1.0,3.0,1,1
74861,PR,SÃO PEDRO DO IGUAÇU,1.0,1.0,1.0,400.0,400.0,2000.0,2000.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-400.0,,,,0.0,-1.0,,0,1
74870,PR,CAPANEMA,4.0,1.0,4.0,1700.0,425.0,36000.0,9000.0,1.0,4.0,8.0,4.0,1.0,2.0,1700.0,425.0,45000.0,11250.0,0.0,3.0,31.0,0.0,0.0,-2.0,0.0,0.0,9000.0,2250.0,-1.0,-1.0,23.0,1,1
74896,PR,CAPITÃO LEÔNIDAS MARQUES,1.0,1.0,1.0,355.0,355.0,1500.0,1500.0,0.0,0.0,42.0,2.0,1.0,2.0,1014.0,507.0,16000.0,8000.0,0.0,2.0,12.0,1.0,0.0,1.0,659.0,152.0,14500.0,6500.0,0.0,2.0,-30.0,1,1
74900,PR,VENTANIA,1.0,1.0,1.0,300.0,300.0,6000.0,6000.0,0.0,1.0,14.0,1.0,1.0,1.0,250.0,250.0,10000.0,10000.0,0.0,1.0,6.0,0.0,0.0,0.0,-50.0,-50.0,4000.0,4000.0,0.0,0.0,-8.0,1,1
74918,PR,CARLÓPOLIS,2.0,1.0,2.0,656.0,328.0,4200.0,2100.0,2.0,1.0,43.0,2.0,1.0,2.0,640.0,320.0,7000.0,3500.0,1.0,2.0,6.0,0.0,0.0,0.0,-16.0,-8.0,2800.0,1400.0,-1.0,1.0,-37.0,1,1
74934,PR,CASCAVEL,5.0,1.0,3.0,4241.0,848.2,40000.0,8000.0,4.0,2.0,142.0,23.0,1.0,12.0,19697.0,856.3913043478261,268500.0,11673.91304347826,5.0,9.0,251.0,18.0,0.0,9.0,15456.0,8.191304347826076,228500.0,3673.91304347826,1.0,7.0,109.0,1,1
74942,PR,DOUTOR ULYSSES,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,400.0,400.0,6000.0,6000.0,1.0,1.0,25.0,1.0,1.0,1.0,400.0,,,,1.0,1.0,,0,1
74950,PR,CASTRO,1.0,1.0,1.0,400.0,400.0,6000.0,6000.0,0.0,1.0,24.0,3.0,1.0,3.0,1250.0,416.6666666666667,24000.0,8000.0,0.0,3.0,18.0,2.0,0.0,2.0,850.0,16.666666666666686,18000.0,2000.0,0.0,2.0,-6.0,1,1
74969,PR,VIRMOND,1.0,1.0,1.0,255.0,255.0,2000.0,2000.0,0.0,1.0,30.0,2.0,1.0,2.0,557.0,278.5,16000.0,8000.0,0.0,2.0,10.0,1.0,0.0,1.0,302.0,23.5,14000.0,6000.0,0.0,1.0,-20.0,1,1
74977,PR,CATANDUVAS,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,2.0,700.0,350.0,8500.0,4250.0,1.0,2.0,19.0,2.0,1.0,2.0,700.0,,,,1.0,2.0,,0,1
74985,PR,LARANJAL,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,1.0,540.0,270.0,24650.0,12325.0,2.0,0.0,255.0,2.0,1.0,1.0,540.0,,,,2.0,0.0,,0,1
74993,PR,CENTENÁRIO DO SUL,4.0,1.0,1.0,1160.0,290.0,20500.0,5125.0,0.0,2.0,132.0,3.0,1.0,2.0,850.0,283.3333333333333,25000.0,8333.333333333334,0.0,2.0,111.0,-1.0,0.0,1.0,-310.0,-6.666666666666686,4500.0,3208.333333333334,0.0,0.0,-21.0,1,1
75000,PR,ITAIPULÂNDIA,4.0,1.0,4.0,1404.0,351.0,19100.0,4775.0,0.0,4.0,11.0,7.0,1.0,5.0,2528.0,361.14285714285717,58500.0,8357.142857142857,0.0,7.0,16.0,3.0,0.0,1.0,1124.0,10.142857142857167,39400.0,3582.142857142857,0.0,3.0,5.0,1,1
75019,PR,CERRO AZUL,1.0,1.0,1.0,374.0,374.0,6500.0,6500.0,1.0,1.0,8.0,1.0,1.0,1.0,600.0,600.0,8000.0,8000.0,0.0,1.0,27.0,0.0,0.0,0.0,226.0,226.0,1500.0,1500.0,-1.0,0.0,19.0,1,1
75027,PR,NOVA ESPERANÇA DO SUDOESTE,1.0,1.0,1.0,276.0,276.0,15360.0,15360.0,1.0,1.0,6.0,3.0,1.0,2.0,822.0,274.0,50000.0,16666.666666666668,0.0,3.0,14.0,2.0,0.0,1.0,546.0,-2.0,34640.0,1306.6666666666679,-1.0,2.0,8.0,1,1
75035,PR,CHOPINZINHO,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,2.0,700.0,350.0,33500.0,16750.0,0.0,2.0,7.0,2.0,1.0,2.0,700.0,,,,0.0,2.0,,0,1
75043,PR,PINHAIS,3.0,1.0,2.0,1533.0,511.0,22000.0,7333.333333333333,1.0,2.0,74.0,2.0,1.0,2.0,964.0,482.0,16000.0,8000.0,0.0,1.0,64.0,-1.0,0.0,0.0,-569.0,-29.0,-6000.0,666.666666666667,-1.0,-1.0,-10.0,1,1
75051,PR,CIANORTE,2.0,1.0,2.0,977.0,488.5,13500.0,6750.0,1.0,1.0,46.0,3.0,1.0,3.0,1400.0,466.6666666666667,38000.0,12666.666666666666,0.0,3.0,9.0,1.0,0.0,1.0,423.0,-21.833333333333314,24500.0,5916.666666666666,-1.0,2.0,-37.0,1,1
75060,PR,SAUDADE DO IGUAÇU,0.0,0.0,0.0,0.0,,,,0.0,0.0,,3.0,1.0,2.0,1072.0,357.3333333333333,38500.0,12833.333333333334,1.0,3.0,16.0,3.0,1.0,2.0,1072.0,,,,1.0,3.0,,0,1
75078,PR,CIDADE GAÚCHA,2.0,1.0,1.0,540.0,270.0,6000.0,3000.0,2.0,1.0,35.0,1.0,1.0,1.0,300.0,300.0,6000.0,6000.0,0.0,1.0,3.0,-1.0,0.0,0.0,-240.0,30.0,0.0,3000.0,-2.0,0.0,-32.0,1,1
75086,PR,ARIRANHA DO IVAÍ,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,378.0,378.0,6500.0,6500.0,0.0,1.0,22.0,1.0,1.0,1.0,378.0,,,,0.0,1.0,,0,1
75094,PR,CLEVELÂNDIA,1.0,1.0,1.0,562.0,562.0,5500.0,5500.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-562.0,,,,-1.0,-1.0,,0,1
75108,PR,ARAPUÃ,1.0,1.0,1.0,250.0,250.0,5000.0,5000.0,0.0,1.0,5.0,3.0,1.0,3.0,957.0,319.0,24000.0,8000.0,1.0,3.0,20.0,2.0,0.0,2.0,707.0,69.0,19000.0,3000.0,1.0,2.0,15.0,1,1
75116,PR,MANGUEIRINHA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,600.0,600.0,7000.0,7000.0,0.0,1.0,9.0,1.0,1.0,1.0,600.0,,,,0.0,1.0,,0,1
75124,PR,BELA VISTA DA CAROBA,2.0,1.0,2.0,554.0,277.0,18000.0,9000.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-2.0,-1.0,-2.0,-554.0,,,,0.0,-2.0,,0,1
75132,PR,COLOMBO,5.0,1.0,4.0,2684.0,536.8,41000.0,8200.0,1.0,5.0,15.0,5.0,1.0,3.0,3100.0,620.0,58000.0,11600.0,0.0,2.0,190.0,0.0,0.0,-1.0,416.0,83.20000000000005,17000.0,3400.0,-1.0,-3.0,175.0,1,1
75140,PR,BOA VENTURA DE SÃO ROQUE,1.0,1.0,1.0,250.0,250.0,8000.0,8000.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-250.0,,,,0.0,-1.0,,0,1
75159,PR,COLORADO,4.0,1.0,3.0,1059.0,264.75,24000.0,6000.0,1.0,4.0,28.0,1.0,1.0,1.0,300.0,300.0,13500.0,13500.0,0.0,1.0,9.0,-3.0,0.0,-2.0,-759.0,35.25,-10500.0,7500.0,-1.0,-3.0,-19.0,1,1
75167,PR,BOM JESUS DO SUL,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,300.0,300.0,15000.0,15000.0,0.0,1.0,8.0,1.0,1.0,1.0,300.0,,,,0.0,1.0,,0,1
75175,PR,CONGONHINHAS,1.0,1.0,1.0,280.0,280.0,7500.0,7500.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-280.0,,,,0.0,-1.0,,0,1
75191,PR,CONSELHEIRO MAIRINCK,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,300.0,300.0,7500.0,7500.0,0.0,1.0,8.0,1.0,1.0,1.0,300.0,,,,0.0,1.0,,0,1
75205,PR,CAMPO MAGRO,5.0,1.0,2.0,2000.0,400.0,39000.0,7800.0,2.0,3.0,80.0,3.0,1.0,3.0,1159.0,386.3333333333333,29000.0,9666.666666666666,0.0,3.0,5.0,-2.0,0.0,1.0,-841.0,-13.666666666666686,-10000.0,1866.666666666666,-2.0,0.0,-75.0,1,1
75213,PR,CONTENDA,1.0,1.0,1.0,373.0,373.0,5000.0,5000.0,1.0,1.0,4.0,2.0,1.0,1.0,808.0,404.0,10000.0,5000.0,0.0,1.0,33.0,1.0,0.0,0.0,435.0,31.0,5000.0,0.0,-1.0,0.0,29.0,1,1
75221,PR,CARAMBEÍ,3.0,1.0,3.0,1076.0,358.6666666666667,14000.0,4666.666666666667,1.0,3.0,29.0,3.0,1.0,2.0,1450.0,483.3333333333333,26500.0,8833.333333333334,0.0,3.0,16.0,0.0,0.0,-1.0,374.0,124.66666666666663,12500.0,4166.666666666667,-1.0,0.0,-13.0,1,1
75230,PR,CORBÉLIA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,5.0,1.0,3.0,3610.0,722.0,60000.0,12000.0,1.0,1.0,219.0,5.0,1.0,3.0,3610.0,,,,1.0,1.0,,0,1
75248,PR,CORONEL DOMINGOS SOARES,1.0,1.0,1.0,400.0,400.0,7000.0,7000.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-400.0,,,,0.0,-1.0,,0,1
75256,PR,CORNÉLIO PROCÓPIO,2.0,1.0,1.0,779.0,389.5,8000.0,4000.0,0.0,2.0,20.0,1.0,1.0,1.0,480.0,480.0,6000.0,6000.0,1.0,1.0,5.0,-1.0,0.0,0.0,-299.0,90.5,-2000.0,2000.0,1.0,-1.0,-15.0,1,1
75264,PR,CRUZMALTINA,1.0,1.0,1.0,300.0,300.0,5000.0,5000.0,0.0,1.0,7.0,3.0,1.0,2.0,880.0,293.3333333333333,26000.0,8666.666666666666,0.0,3.0,17.0,2.0,0.0,1.0,580.0,-6.666666666666686,21000.0,3666.666666666666,0.0,2.0,10.0,1,1
75272,PR,CORONEL VIVIDA,1.0,1.0,1.0,423.0,423.0,5200.0,5200.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-423.0,,,,-1.0,-1.0,,0,1
75280,PR,CORUMBATAÍ DO SUL,1.0,1.0,1.0,250.0,250.0,6000.0,6000.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-250.0,,,,0.0,-1.0,,0,1
75299,PR,CRUZEIRO DO OESTE,1.0,1.0,1.0,335.0,335.0,4500.0,4500.0,1.0,1.0,11.0,1.0,1.0,1.0,350.0,350.0,11000.0,11000.0,0.0,1.0,6.0,0.0,0.0,0.0,15.0,15.0,6500.0,6500.0,-1.0,0.0,-5.0,1,1
75337,PR,CRUZ MACHADO,1.0,1.0,1.0,373.0,373.0,5500.0,5500.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-373.0,,,,0.0,-1.0,,0,1
75345,PR,FERNANDES PINHEIRO,1.0,1.0,1.0,350.0,350.0,9800.0,9800.0,0.0,1.0,5.0,1.0,1.0,1.0,320.0,320.0,5000.0,5000.0,0.0,0.0,110.0,0.0,0.0,0.0,-30.0,-30.0,-4800.0,-4800.0,0.0,-1.0,105.0,1,1
75353,PR,CURITIBA,8.0,1.0,4.0,7322.0,915.25,170139.0,21267.375,6.0,3.0,123.0,48.0,1.0,15.0,46295.0,964.4791666666666,1562109.8,32543.954166666666,23.0,15.0,206.0,40.0,0.0,11.0,38973.0,49.22916666666663,1391970.8,11276.579166666666,17.0,12.0,83.0,1,1
75361,PR,FOZ DO JORDÃO,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,300.0,300.0,5000.0,5000.0,0.0,1.0,12.0,1.0,1.0,1.0,300.0,,,,0.0,1.0,,0,1
75370,PR,CURIÚVA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,300.0,300.0,6500.0,6500.0,0.0,1.0,27.0,1.0,1.0,1.0,300.0,,,,0.0,1.0,,0,1
75388,PR,GOIOXIM,1.0,1.0,1.0,400.0,400.0,3000.0,3000.0,1.0,1.0,8.0,2.0,1.0,2.0,1200.0,600.0,10000.0,5000.0,0.0,2.0,18.0,1.0,0.0,1.0,800.0,200.0,7000.0,2000.0,-1.0,1.0,10.0,1,1
75396,PR,DIAMANTE DO NORTE,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,250.0,250.0,6750.0,6750.0,0.0,1.0,8.0,1.0,1.0,1.0,250.0,,,,0.0,1.0,,0,1
75418,PR,DOIS VIZINHOS,1.0,1.0,1.0,400.0,400.0,5000.0,5000.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-400.0,,,,-1.0,-1.0,,0,1
75426,PR,GUAMIRANGA,1.0,1.0,1.0,600.0,600.0,10000.0,10000.0,0.0,1.0,6.0,3.0,1.0,3.0,900.0,300.0,24500.0,8166.666666666667,1.0,3.0,10.0,2.0,0.0,2.0,300.0,-300.0,14500.0,-1833.333333333333,1.0,2.0,4.0,1,1
75442,PR,IMBAÚ,1.0,1.0,1.0,300.0,300.0,6000.0,6000.0,0.0,1.0,6.0,3.0,1.0,1.0,1134.0,378.0,24000.0,8000.0,0.0,1.0,64.0,2.0,0.0,0.0,834.0,78.0,18000.0,2000.0,0.0,0.0,58.0,1,1
75477,PR,ENGENHEIRO BELTRÃO,2.0,1.0,2.0,622.0,311.0,8000.0,4000.0,2.0,2.0,11.0,1.0,1.0,1.0,370.0,370.0,5000.0,5000.0,0.0,0.0,77.0,-1.0,0.0,-1.0,-252.0,59.0,-3000.0,1000.0,-2.0,-2.0,66.0,1,1
75485,PR,MARQUINHO,3.0,1.0,3.0,860.0,286.6666666666667,10500.0,3500.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-3.0,-1.0,-3.0,-860.0,,,,-1.0,-3.0,,0,1
75493,PR,FAXINAL,0.0,0.0,0.0,0.0,,,,0.0,0.0,,5.0,1.0,3.0,1906.0,381.2,33000.0,6600.0,2.0,4.0,73.0,5.0,1.0,3.0,1906.0,,,,2.0,4.0,,0,1
75507,PR,PEROBAL,2.0,1.0,1.0,400.0,200.0,6000.0,3000.0,2.0,1.0,272.0,3.0,1.0,2.0,1010.0,336.6666666666667,20300.0,6766.666666666667,0.0,3.0,25.0,1.0,0.0,1.0,610.0,136.66666666666669,14300.0,3766.666666666667,-2.0,2.0,-247.0,1,1
75515,PR,FÊNIX,1.0,1.0,1.0,400.0,400.0,8500.0,8500.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-400.0,,,,0.0,-1.0,,0,1
75523,PR,PONTAL DO PARANÁ,1.0,1.0,1.0,400.0,400.0,10000.0,10000.0,0.0,1.0,5.0,2.0,1.0,2.0,750.0,375.0,23000.0,11500.0,0.0,2.0,29.0,1.0,0.0,1.0,350.0,-25.0,13000.0,1500.0,0.0,1.0,24.0,1,1
75531,PR,FLORAÍ,3.0,1.0,3.0,860.0,286.6666666666667,16500.0,5500.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-3.0,-1.0,-3.0,-860.0,,,,-1.0,-3.0,,0,1
75558,PR,FLORESTA,1.0,1.0,1.0,250.0,250.0,3000.0,3000.0,1.0,1.0,14.0,2.0,1.0,1.0,717.0,358.5,12000.0,6000.0,0.0,2.0,21.0,1.0,0.0,0.0,467.0,108.5,9000.0,3000.0,-1.0,1.0,7.0,1,1
75574,PR,FLORESTÓPOLIS,2.0,1.0,1.0,560.0,280.0,6500.0,3250.0,2.0,0.0,112.0,1.0,1.0,1.0,260.0,260.0,8000.0,8000.0,0.0,0.0,102.0,-1.0,0.0,0.0,-300.0,-20.0,1500.0,4750.0,-2.0,0.0,-10.0,1,1
75582,PR,QUARTO CENTENÁRIO,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,2.0,607.0,303.5,13700.0,6850.0,0.0,0.0,71.0,2.0,1.0,2.0,607.0,,,,0.0,0.0,,0,1
75590,PR,FLÓRIDA,1.0,1.0,1.0,328.0,328.0,5000.0,5000.0,1.0,1.0,5.0,3.0,1.0,2.0,580.0,193.33333333333334,33000.0,11000.0,0.0,3.0,23.0,2.0,0.0,1.0,252.0,-134.66666666666666,28000.0,6000.0,-1.0,2.0,18.0,1,1
75604,PR,RESERVA DO IGUAÇU,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,2.0,660.0,330.0,22500.0,11250.0,0.0,2.0,12.0,2.0,1.0,2.0,660.0,,,,0.0,2.0,,0,1
75639,PR,FOZ DO IGUAÇU,6.0,1.0,5.0,4500.0,750.0,59500.0,9916.666666666666,2.0,6.0,28.0,14.0,1.0,6.0,7780.0,555.7142857142857,241157.0,17225.5,6.0,5.0,167.0,8.0,0.0,1.0,3280.0,-194.28571428571433,181657.0,7308.833333333334,4.0,-1.0,139.0,1,1
75647,PR,SERRANÓPOLIS DO IGUAÇU,1.0,1.0,1.0,469.0,469.0,5000.0,5000.0,0.0,1.0,7.0,2.0,1.0,2.0,600.0,300.0,14000.0,7000.0,0.0,2.0,9.0,1.0,0.0,1.0,131.0,-169.0,9000.0,2000.0,0.0,1.0,2.0,1,1
75655,PR,FRANCISCO BELTRÃO,2.0,1.0,1.0,900.0,450.0,14000.0,7000.0,0.0,1.0,32.0,4.0,1.0,3.0,1620.0,405.0,40600.0,10150.0,0.0,2.0,44.0,2.0,0.0,2.0,720.0,-45.0,26600.0,3150.0,0.0,1.0,12.0,1,1
75663,PR,TAMARANA,1.0,1.0,1.0,558.0,558.0,7500.0,7500.0,1.0,1.0,10.0,1.0,1.0,1.0,400.0,400.0,14000.0,14000.0,0.0,1.0,19.0,0.0,0.0,0.0,-158.0,-158.0,6500.0,6500.0,-1.0,0.0,9.0,1,1
75671,PR,GENERAL CARNEIRO,1.0,1.0,1.0,368.0,368.0,5500.0,5500.0,0.0,1.0,9.0,1.0,1.0,1.0,300.0,300.0,8000.0,8000.0,0.0,1.0,4.0,0.0,0.0,0.0,-68.0,-68.0,2500.0,2500.0,0.0,0.0,-5.0,1,1
75698,PR,GOIOERÊ,1.0,1.0,1.0,385.0,385.0,2500.0,2500.0,0.0,0.0,69.0,3.0,1.0,3.0,1202.0,400.6666666666667,31959.0,10653.0,1.0,2.0,75.0,2.0,0.0,2.0,817.0,15.666666666666686,29459.0,8153.0,1.0,2.0,6.0,1,1
75710,PR,GUAÍRA,2.0,1.0,1.0,600.0,300.0,12000.0,6000.0,0.0,2.0,12.0,2.0,1.0,2.0,905.0,452.5,45000.0,22500.0,0.0,1.0,193.0,0.0,0.0,1.0,305.0,152.5,33000.0,16500.0,0.0,-1.0,181.0,1,1
75736,PR,GUAIRAÇÁ,2.0,1.0,2.0,558.0,279.0,8000.0,4000.0,2.0,2.0,7.0,1.0,1.0,1.0,280.0,280.0,8000.0,8000.0,0.0,1.0,27.0,-1.0,0.0,-1.0,-278.0,1.0,0.0,4000.0,-2.0,-1.0,20.0,1,1
